date,ID_electricity_bus_shortage_output1,ID_hp_electricity_bus_shortage_output1,district_chp_electricity_bus_excess_input1,district_gas_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_battery_storage_capacity,ID_thermal_storage_capacity,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_chp_transformer_input1,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_Diameter65L_f0-c0_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_output1,ID_street1_Diameter65L_f1-f0_exergy_output1,ID_street1_Diameter65L_f0-f4_exergy_input1,ID_street1_Diameter65L_f0-f4_exergy_output1,ID_street1_Diameter65L_f4-f2_exergy_input1,district_heat_bus_dh_source_link_exergy_input1,district_heat_bus_dh_source_link_exergy_output1
2012-01-01 00:00:00,0.2912219035789898,0.45815837122919023,327.9484935232912,936.9956957808321,0.2912219035789898,1.5534785740157577,0.8245052369909606,5.0,1.5,9.5,0.5601231418962359,0.16885019512856128,0.7289733370247972,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 01:00:00,0.215507205272396,0.46854915246787093,327.9484935232912,936.9956957808321,0.215507205272396,1.6490772554936506,0.8752440208057889,5.0,1.5,9.5,0.5945922583206197,0.179240976367242,0.7738332346878617,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 02:00:00,0.19752746161119958,0.4763422383968814,327.9484935232912,936.9956957808321,0.19752746161119958,1.72077626660207,0.9132981086669102,5.0,1.5,9.5,0.6204440956389075,0.1870340622962525,0.8074781579351599,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 03:00:00,0.1923333134424095,0.5040509883666966,327.9484935232912,936.9956957808321,0.1923333134424095,1.9757060838764509,1.048601532173119,5.0,1.5,9.5,0.7123617394372642,0.2147428122660677,0.9271045517033318,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 04:00:00,0.19542982485072669,0.5733228632912346,327.9484935232912,936.9956957808321,0.19542982485072669,2.6130306270624026,1.3868600909386413,5.0,1.5,9.5,0.9421558489331557,0.28401468719060563,1.2261705361237614,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 05:00:00,0.23393644252512233,0.7092689178306404,327.9484935232912,936.9956957808321,0.23393644252512233,3.8637800430648337,2.050692512515979,5.0,1.5,9.5,1.3931267888188432,0.4199607417300114,1.8130875305488545,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 06:00:00,0.4499430851214405,0.8261652067657981,327.9484935232912,936.9956957808321,0.4499430851214405,4.939265209691127,2.6215038304327978,5.0,1.5,9.5,1.7809043485931604,0.5368570306651692,2.3177613792583296,5.786163522012578,0.2893081761006289,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 07:00:00,0.6464217283524036,0.7906810367427664,327.9484935232912,936.9956957808321,0.6464217283524036,4.604669824518503,2.4439180870808985,5.0,1.5,9.5,1.6602624411078173,0.5004892963297869,2.160751737437604,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 08:00:00,0.666748827436034,0.7465202164783733,327.9484935232912,936.9956957808321,0.666748827436034,4.198375428237458,2.228278255867878,5.0,1.5,9.5,1.5137686963041865,0.4563284760653939,1.9700971723695804,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 09:00:00,0.6154066705368397,0.7110183805795474,327.9484935232912,936.9956957808321,0.6154066705368397,3.8717465998546574,2.054920744500548,5.0,1.5,9.5,1.3959992151875416,0.420826640166568,1.8168258553541095,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 10:00:00,0.580396114129899,0.6807119353000622,327.9484935232912,936.9956957808321,0.580396114129899,3.592917112210804,1.906932625040632,5.0,1.5,9.5,1.2954642922830895,0.39052019488708284,1.6859844871701721,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 11:00:00,0.5909342416646558,0.6625280681323709,327.9484935232912,936.9956957808321,0.5909342416646558,3.425619419624491,1.818139753364682,5.0,1.5,9.5,1.2351433385404176,0.3723363277193915,1.607479666259809,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 12:00:00,0.6528145260986068,0.6573326775130306,327.9484935232912,936.9956957808321,0.6528145260986068,3.377820078885545,1.792770361457268,5.0,1.5,9.5,1.2179087803282258,0.3671409371000512,1.585049717428277,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 13:00:00,0.6467713344791491,0.6556008806399172,327.9484935232912,936.9956957808321,0.6467713344791491,3.3618869653058963,1.78431389748813,5.0,1.5,9.5,1.2121639275908285,0.36540914022693777,1.5775730678177662,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 14:00:00,0.5761009531441688,0.6659916618785978,327.9484935232912,936.9956957808321,0.5761009531441688,3.457485646783789,1.8350526813029584,5.0,1.5,9.5,1.246633044015212,0.3757999214656184,1.6224329654808305,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 15:00:00,0.5235102029351693,0.6824437321731756,327.9484935232912,936.9956957808321,0.5235102029351693,3.6088502257904524,1.9153890890097698,5.0,1.5,9.5,1.3012091450204866,0.3922519917601962,1.6934611367806827,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 16:00:00,0.5254580084984655,0.7049570915236505,327.9484935232912,936.9956957808321,0.5254580084984655,3.815980702325887,2.0253231206085647,5.0,1.5,9.5,1.3758922306066512,0.41476535111067103,1.7906575817173223,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 17:00:00,0.6426260046905955,0.7317999430569089,327.9484935232912,936.9956957808321,0.6426260046905955,4.062943962810443,2.156398312130204,5.0,1.5,9.5,1.464937448036309,0.44160820264392947,1.9065456506802385,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 18:00:00,0.830014888626176,0.7430566227321462,327.9484935232912,936.9956957808321,0.830014888626176,4.166509201078161,2.2113653279296024,5.0,1.5,9.5,1.5022789908293916,0.4528648823191669,1.9551438731485584,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 19:00:00,0.9343473455935075,0.7465202164783733,327.9484935232912,936.9956957808321,0.9343473455935075,4.198375428237458,2.228278255867878,5.0,1.5,9.5,1.5137686963041865,0.4563284760653939,1.9700971723695804,5.803834808259587,0.2901917404129794,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 20:00:00,0.8402533537665795,0.7265191358102545,327.9484935232912,936.9956957808321,0.8402533537665795,4.007178065281672,2.1268006882382213,5.0,1.5,9.5,1.4448304634554185,0.4355469135880324,1.8803773770434509,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 21:00:00,0.7040567955330165,0.6702357374340676,327.9484935232912,936.9956957808321,0.7040567955330165,3.489351873943087,1.8519656092412344,5.0,1.5,9.5,1.2581227494900071,0.3792635152118454,1.6373862647018524,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 22:00:00,0.5826935258199407,0.5498758547526827,327.9484935232912,936.9956957808321,0.5826935258199407,2.382000480157495,1.2642413633861396,5.0,1.5,9.5,0.8588554842408951,0.2589036325304606,1.1177591167713556,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 23:00:00,0.4314639041363219,0.47973808139158813,327.9484935232912,936.9956957808321,0.4314639041363219,1.7367093801817188,0.9217545726360481,5.0,1.5,9.5,0.6261889483763048,0.18876585916936597,0.8149548075456707,5.819444444444444,0.2909722222222222,5.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
