Costs,Emissions,Folder
259426.39,6644708.54,2
2980388.84,1087368566.75,3
687461.76,7745435.27,4
2832069.31,1088374691.3,5
197410.75,6607445.98,6
43409.79,6617415.5,7
2818597.36,1088363652.81,9
107766.35,6544202.12,13
344215.95,8693310.27,14
2748491.91,1087280002.14,15
400753.12,6623070.74,16
827792.91,4914462.33,17
3144417.23,1086514269.54,18
214903.1,6301662.76,19
2732834.74,1088374565.16,20
500715.99,6627853.85,21
3019338.49,1087515756.87,22
560153.39,6833181.35,23
3035258.27,1086817754.34,25
92878.35,6642965.19,26
2967807.28,1090208233.6,27
2933350.71,1090076442.91,28
292112.72,5929312.17,29
3189744.0,1087568972.37,30
2776879.54,1091497588.97,31
702461.6,5558202.12,32
2638666.82,1088928578.67,34
2940231.12,1087705425.74,35
608138.19,5929094.75,36
2897005.29,1088563749.15,37
612723.46,5823280.97,38
235762.24,5592656.28,39
2570267.53,1088348348.4,40
2681351.73,1087493431.43,41
2937149.76,1088183350.48,42
365016.43,7460690.67,43
759676.08,5124364.79,44
491868.24,7134866.31,45
2852846.35,1087514131.35,46
270299.14,6003567.27,47
2820620.79,1087224629.16,48
2579511.38,1088463392.89,49
2618583.32,1088380752.49,50
437555.51,5544427.76,51
3003994.99,1087501572.45,52
186290.96,6643155.0,53
2689678.71,1088355436.92,54
19915.25,6646526.39,55
138407.98,6325958.03,56
210266.67,6622066.1,57
2855783.98,1088372528.55,58
504094.57,6630437.86,59
3147824.14,1086922490.46,60
349171.1,9177636.33,61
2671976.05,1091691269.42,62
281472.89,5448883.06,63
2643731.03,1089472883.05,64
741665.19,6039303.86,65
2715832.19,1087712872.4,66
3059709.14,1087434598.84,67
377291.24,5971411.0,68
245497.28,5416627.06,69
2591913.1,1088243427.57,70
310378.51,9467005.31,71
703447.53,5161546.95,72
2882693.51,1088368266.52,73
2960577.35,1087959360.53,74
2463239.45,1088358016.73,75
2792380.55,1086830640.68,76
2726122.64,1087567894.78,77
2856692.53,1088424080.33,78
2821335.24,1089322451.65,79
3156338.91,1086630810.83,80
2572880.42,1088561444.85,81
278081.86,6603393.11,82
94395.64,6617393.2,83
2675174.24,1087265587.22,84
2596924.31,1088355443.18,85
79448.05,7985475.0,86
239814.57,7483250.2,87
2669730.3,1087365997.4,88
230112.2,5825207.62,89
2812153.35,1087720015.44,90
2905765.03,1089936817.03,91
2558111.42,1088352377.55,92
96006.41,6636503.49,93
134795.72,6552430.59,94
303891.68,6639001.53,95
256746.6,5690344.99,96
2791977.93,1088823936.19,98
2983324.39,1086411156.03,99
2627180.37,1088380126.31,100
358606.35,6628869.84,101
352071.07,5412827.98,102
2830318.15,1088408191.63,103
172161.22,6642982.22,104
2534160.98,1088454636.97,105
2887620.63,1088079095.53,106
433177.61,7118932.75,107
3037536.76,1086613415.41,108
566674.38,5960976.4,109
296505.39,6531154.16,110
312069.03,7314420.54,111
277373.39,6624653.58,112
2528507.06,1088366781.22,113
2856491.7,1089785465.6,114
3074573.97,1087349480.08,115
2807219.46,1089372691.09,116
2689438.41,1088354045.87,117
431038.9,6745263.32,118
2954803.62,1088945891.48,119
591336.09,4839111.05,120
591979.03,5486420.69,121
469707.78,6883484.23,122
3050607.35,1089300238.67,123
40618.8,7094143.62,124
3186348.7,1086930983.1,125
2799339.62,1088067091.56,126
2523054.99,1088356032.75,127
2861863.43,1088364249.1,128
77509.81,6645442.86,129
2690891.69,1091285729.6,130
2556356.07,1088361814.74,131
2710460.06,1088953071.85,132
2682699.69,1089365038.4,133
223433.93,5971713.91,134
2915400.27,1089367872.0,135
2818406.29,1087806077.11,136
362960.09,4886044.16,137
2919865.01,1087679331.62,138
2557490.7,1088360762.59,139
2822186.36,1088049362.88,140
2457506.24,1088355381.84,141
41329.49,8154520.19,143
418439.09,6317661.52,145
3034466.07,1088807891.84,146
2487662.91,1088388375.85,147
2695434.68,1088369013.54,148
3033004.75,1087081391.43,149
2511937.44,1088383967.38,150
2818747.76,1087945037.91,151
722012.7,5267481.45,152
560517.91,6266829.17,153
362690.37,6613353.22,154
701989.57,5251492.25,155
352601.2,5972606.63,156
2792557.46,1088447517.9,157
497998.32,8978025.49,158
256195.75,6942559.45,159
212187.75,6641650.97,160
2568135.4,1088387819.68,161
2507361.0,1088375989.96,162
617459.91,8815021.22,163
3006010.47,1086793352.54,164
520885.11,5013557.66,165
425744.26,6641605.5,166
2637395.68,1088365543.46,167
2700086.25,1087250362.69,168
627352.82,5631486.95,169
2780595.65,1088352276.96,170
2942994.02,1087954524.46,171
3187625.64,1086546995.43,173
415797.69,6635587.76,174
2899938.05,1088225851.61,175
234949.36,6617001.88,176
3150451.23,1087539409.27,178
332462.71,5797167.03,179
2693855.08,1087439217.83,180
2471977.17,1088357039.83,181
2872224.97,1086461050.16,183
273951.22,7285925.07,184
3012961.57,1087894597.73,185
2943354.5,1090966735.74,186
3043548.85,1087528862.64,187
84875.73,6620626.4,188
464177.59,6017488.73,189
3067216.5,1088990433.8,190
2809829.17,1086799997.16,191
351380.18,7467254.13,193
568810.11,5136578.29,194
430583.46,6631585.93,195
2634293.18,1087715367.26,197
625991.63,5024584.43,198
303829.14,6644185.21,199
327497.44,7958763.63,200
3062437.65,1087401282.89,201
2982751.09,1086539621.98,202
2783889.19,1087685544.39,203
2843550.67,1086522916.1,204
2673036.21,1087991354.19,205
2592092.35,1088116653.59,206
2459047.87,1089288058.68,207
2780466.05,1090113003.65,208
48000.57,6645110.7,209
2903149.01,1088392163.99,210
2800017.8,1088366468.19,211
743714.95,5845035.47,212
443502.48,4938264.24,213
2788663.36,1087174856.72,214
503993.73,6693877.7,215
320462.21,6633268.54,216
372767.89,7925771.05,217
393054.69,6629066.13,218
2910752.2,1089708428.12,219
640191.41,4699744.48,220
2826462.45,1088142306.81,221
447399.29,5039694.14,222
2835190.67,1086773448.93,224
2630617.21,1089832238.09,225
525335.55,6031323.01,226
2876090.29,1089988472.54,227
2515225.89,1089519285.26,228
110858.08,7096730.78,229
487367.39,5371778.48,230
238167.36,6446707.84,231
2698037.57,1088373318.27,232
154710.18,6436285.43,233
532438.48,5299399.35,234
608878.37,5914160.67,235
2771630.81,1087808025.58,236
59038.34,6615311.66,237
2727086.35,1088426632.27,238
2644937.29,1089479368.78,239
2812117.96,1087798195.16,240
2891252.82,1087161330.64,241
2558690.02,1090525565.53,242
382391.66,6357325.27,243
389871.6,6443834.71,244
2887435.31,1088351319.82,245
2650743.44,1088081052.59,246
201890.15,6645246.28,248
2569339.13,1091078970.17,249
475849.39,5504975.32,250
2658052.22,1087927395.32,251
339754.85,7536223.44,252
334904.86,8224835.68,253
395155.2,7314245.04,254
2768862.36,1088357329.14,255
47977.88,8942978.47,256
316474.77,6900907.76,258
2797558.45,1088375844.29,259
629176.45,5510597.82,260
545549.9,5181760.12,261
2912331.61,1087837039.57,264
47940.28,6626825.39,265
496551.49,6621119.61,266
2541494.5,1089916720.88,267
96008.11,6619356.1,268
633922.65,4758965.85,269
2564447.19,1089774199.44,270
239593.27,6623160.97,271
2706461.56,1088357440.07,272
46932.24,6621173.52,273
3198621.32,1086576117.57,274
50775.42,6620208.05,275
475303.77,6294841.39,276
110241.91,6629464.7,277
86812.05,6628806.93,278
2546336.64,1088388095.77,279
217273.07,6645260.83,280
2752506.07,1089631561.15,281
666853.18,6172409.8,282
303261.15,5791855.45,283
11693.63,10646290.9,284
481406.84,4816966.13,285
387596.7,5354826.97,286
2760862.73,1087823493.35,287
2512107.06,1090327761.12,288
153237.9,7268991.56,290
2758987.13,1087980198.2,291
287271.55,6639908.11,292
2517238.22,1092990731.59,293
482995.94,6651750.89,295
194669.72,7748216.06,296
623004.2,6042002.51,297
2857678.09,1089256585.95,298
719231.82,5166747.51,299
174244.31,6635000.32,300
257296.48,6643833.98,301
346866.2,5116293.68,302
417545.78,7345369.6,303
513983.41,6640950.4,304
2799776.55,1087588593.7,305
2614056.23,1088743682.81,306
417326.43,6632616.96,307
117381.44,6646834.91,308
3132196.43,1088371680.2,309
701467.13,5185688.45,310
451785.95,6623633.73,311
2799025.27,1088768999.3,312
16032.12,8848904.53,313
2714197.17,1088352268.83,314
3133482.7,1086388498.98,315
3198167.58,1086429431.15,316
2655592.31,1088348774.27,317
452396.55,6824230.43,318
2562402.63,1088351734.57,319
155691.6,7161456.37,320
415229.11,6614762.06,321
698879.78,6338333.18,323
429752.07,6636073.34,324
463966.2,4615917.22,325
2937702.69,1086452016.85,326
306404.28,8335656.06,327
29347.23,6628016.74,328
486620.88,5104566.67,329
424716.77,6931840.93,330
2946055.79,1087412526.58,331
471507.33,6627891.19,332
3045215.07,1086939543.78,333
2712981.93,1088379458.61,335
316320.55,5641287.88,336
2593251.45,1090551989.08,337
16862.28,6612414.53,338
379436.58,5190924.71,339
342229.79,6623044.54,340
2902711.18,1088377464.01,341
2887566.74,1087873003.34,342
449178.11,6612640.74,343
180726.55,8879560.3,344
454879.34,6395876.08,345
77574.76,6651300.28,346
165177.72,9041403.8,348
371310.66,6616966.02,349
648632.92,4706769.02,350
201662.11,6054855.21,351
2995946.06,1088166590.18,352
2769977.43,1088486755.3,353
181974.46,5840197.36,354
42264.41,6616089.64,355
332072.82,6073656.24,356
3065876.91,1086672921.07,357
296644.18,7831742.57,358
401149.55,6639530.6,359
3172863.11,1089664317.81,360
483097.82,7611153.46,361
343991.73,5788947.98,362
2679635.76,1088370762.69,363
2551247.01,1088576585.07,364
2483688.42,1088370187.86,365
3099695.88,1087515568.54,366
435139.53,6929642.75,367
393688.06,8871538.21,368
2788250.45,1089349806.76,369
2561542.31,1088393018.32,370
2595466.3,1089919555.62,372
2730210.8,1088380107.28,373
2808527.45,1088132687.37,374
2519267.45,1088392226.7,375
511110.73,5475212.47,376
2761160.89,1087992056.91,377
415286.71,6628499.79,378
2981664.0,1087887844.82,379
534208.95,5188270.11,380
694762.71,5645228.96,381
3052723.09,1086907893.77,382
2559881.11,1089643114.04,383
373679.58,6632467.09,384
2655433.32,1090677633.22,385
115859.3,6613275.32,386
2811544.77,1087063760.65,387
444486.46,6645143.59,388
2749878.3,1091275343.16,389
445643.2,6088337.57,390
189641.38,6708240.61,391
2626596.55,1087562675.94,392
245035.27,8435935.0,393
2634494.75,1090320297.44,394
438529.14,8954509.8,395
382950.18,6339095.3,396
80617.44,6645129.51,397
2953242.65,1087353824.86,398
2740669.52,1088633202.28,399
173707.57,7033644.41,400
2739562.19,1088369429.67,401
2821689.33,1089351472.84,402
111024.45,6619742.77,403
2927123.07,1090401741.96,404
429710.9,6622125.44,405
318539.41,5284477.3,406
330228.45,8568161.42,407
288632.82,5880827.94,408
370870.07,6628924.96,409
2781204.1,1088380152.49,410
298427.76,7540903.29,411
2784738.11,1088446780.4,412
311960.43,7199690.53,413
364093.57,7842261.01,414
488149.69,4732816.13,415
480285.4,7021055.28,416
103414.21,8333260.29,417
413472.21,7684844.46,418
107089.44,7419089.93,419
181007.39,6166395.11,420
2660874.69,1089948965.84,421
231234.48,5597080.41,422
793429.77,4786573.21,423
367795.04,6624697.47,425
2493865.73,1088504332.75,426
132704.66,6606006.18,427
502518.87,5617184.98,428
258472.52,8396460.77,429
2704821.61,1090695135.01,430
489877.79,7346833.63,431
135614.04,6641313.9,432
12075.11,8242594.18,433
293446.93,7051254.66,434
690905.31,4909842.21,436
225548.63,6236319.85,437
397392.81,4886655.22,438
2790572.15,1086865718.72,439
239661.38,6335563.83,440
13262.89,7663930.51,441
2889754.09,1088837426.59,442
486642.95,6995433.07,443
2833139.56,1088383479.04,444
2635050.59,1088367605.49,445
2484351.35,1088369995.22,446
652991.17,5745858.44,447
349992.88,5936791.27,448
3117415.5,1086624641.12,449
339378.05,7142364.18,450
2865902.17,1088660658.96,451
485762.84,6159348.01,453
646741.44,6654665.52,454
2785931.38,1088534861.59,455
3005954.43,1087800688.91,456
483472.66,6643453.25,457
670470.02,8118811.78,458
344066.05,7645751.58,459
567263.51,6204304.42,460
252936.48,6634122.31,461
348053.42,6641102.04,462
2769328.05,1088547613.57,463
2841372.93,1088758402.68,464
2836486.24,1088352012.75,465
2745344.11,1090120277.41,466
57260.91,6654492.74,467
2790638.24,1087987428.9,469
3265297.88,1087099577.48,470
291126.43,6832095.04,471
2541160.61,1088375030.98,472
3044115.97,1087780166.04,473
2519992.92,1088359434.33,474
2929622.39,1086749982.81,475
446418.37,6619074.83,476
190189.11,6649943.93,477
2526153.38,1088354867.22,478
309090.31,6373985.24,480
513502.29,7014789.23,481
2586115.27,1088386995.9,482
137320.25,6549336.34,483
363675.14,6559237.49,484
2851866.8,1088365211.48,485
320247.87,6737101.02,486
2787492.69,1088353399.3,487
2616919.01,1089736407.78,488
51450.29,6641478.48,489
2556814.33,1088384871.68,490
2772535.6,1088365550.08,491
2756801.34,1088089474.87,492
2963727.21,1087670157.88,493
382216.1,8536717.69,494
488024.82,6635107.71,495
283172.6,6140108.58,496
271766.38,9500866.23,497
570547.18,5147491.37,498
427285.22,6617079.86,499
3029791.05,1086377035.7,500
470451.79,5971775.07,501
209366.21,6393402.0,503
410430.35,6624524.29,504
2985976.25,1088048281.03,505
2882846.46,1086453013.96,506
459449.39,5605543.81,508
199748.0,7984031.99,509
96942.89,6614617.76,510
3013969.5,1087623900.89,511
426832.53,5628879.3,512
3035682.49,1087626892.27,513
63528.26,6626258.77,514
246279.8,6612914.29,515
505060.44,5601890.48,516
225717.88,6239332.99,518
2940948.73,1090423257.27,519
327120.44,6349144.41,520
2759405.62,1088517347.06,521
2710822.46,1089336976.47,522
882258.91,4663119.34,523
3042266.22,1087818689.49,524
2584449.72,1088348813.56,525
327695.42,6614690.94,526
358819.99,5062814.7,527
2900256.65,1088355455.7,528
194002.21,6615594.74,529
2942631.07,1089956012.55,530
22979.78,7454895.61,531
568565.26,5475004.64,532
2779041.25,1091293663.44,533
2811587.65,1088375302.32,534
